DNI,Nombre Completo,Zona,Prioridad,Hora de Registro
75168658,Pedro Flores Ruiz,VIP,5,1515
12426061,Antonio Vargas Mamani,General A,2,0829
20089237,Julia Jimenez Castillo,General A,2,2245
54178649,Sergio Martin Rios,General B,1,1022
40585811,Valeria Gomez Mamani,Platino,4,0934
41499498,Samuel Medina Gonzales,VIP,5,2257
91723822,Ana Quispe Herrera,General A,2,1324
50442156,Diego Romero Navarro,Staff,3,1823
35628002,Camila Fernandez Gomez,Platino,4,2216
98910103,Miguel Diaz Quispe,Staff,3,1501
46835303,Miguel Solis Martin,Prensa,4,1107
24040101,Pablo Jimenez Medina,VIP,5,1414
66436952,Monica Diaz Flores,Platino,4,0832
14415904,Cristina Moreno Rios,Platino,4,1749
23018537,Hector Martinez Solis,Prensa,4,1257
38729160,Rosa Gomez Martin,Staff,3,0828
79880588,Juana Castro Romero,Platino,4,2111
54655959,Alicia Gomez Diaz,General A,2,0913
35998970,Daniel Acosta Diaz,VIP,5,2057
60953425,Mario Acosta Martinez,Prensa,4,1121
19684913,Elena Medina Soto,Discapacitado,2,0853
96490697,Alejandro Fernandez Mamani,General A,2,1343
16479129,Josefa Gonzales Alvarez,VIP,5,1154
65974495,Margarita Rodriguez Castro,Platino,4,2224
95493882,Josefa Navarro Acosta,VIP,5,2022
26109686,Daniela Rodriguez Rios,General B,1,0926
62393449,Jesus Sanchez Garcia,General B,1,1826
86236320,Leonardo Moreno Navarro,VIP,5,1204
58493522,Javiera Medina Castro,Prensa,4,1755
95060342,Camila Medina Gomez,Prensa,4,1641
76387748,Marcela Rios Perez,VIP,5,1710
26307535,Leonardo Rios Ruiz,Platino,4,2201
33021059,Gabriela Flores Moreno,Discapacitado,2,1609
32517080,Fernanda Vargas Flores,Discapacitado,2,1708
98283795,Tomas Sanchez Castro,VIP,5,1239
52968609,Cristina Martinez Jimenez,General A,2,1158
32755152,Josefa Soto Moreno,General A,2,1035
53060043,Josefa Rodriguez Martinez,Prensa,4,0831
83840653,Francisco Solis Romero,Prensa,4,2208
76068518,Adriana Rodriguez Solis,Staff,3,1304
66792894,Fernanda Mamani Sanchez,General B,1,1830
19576314,Carmen Rojas Quispe,VIP,5,2047
61001900,Roberto Romero Gonzales,Discapacitado,2,1926
62962837,Ricardo Quispe Garcia,Staff,3,1111
52594720,Camila Ruiz Martinez,Platino,4,2029
86305746,David Sanchez Castillo,General B,1,1229
15354332,Sergio Gomez Medina,General B,1,1030
54499043,Martin Castillo Navarro,Staff,3,1122
63172632,Santiago Martin Jimenez,Discapacitado,2,1137
95888800,Gabriel Castro Moreno,General A,2,1453
33113265,Angel Rios Mamani,VIP,5,2012
73502268,Eduardo Lopez Garcia,Staff,3,1104
56541320,Jose Herrera Vargas,Prensa,4,1435
75551304,Luis Martinez Moreno,Prensa,4,1444
43648467,Alejandra Rios Castillo,Staff,3,1109
95384380,Rosa Navarro Herrera,General A,2,1245
14587687,Tomas Castro Lopez,General A,2,1855
82308079,Alejandra Perez Herrera,Platino,4,1729
14254329,Paola Quispe Rodriguez,General A,2,0820
23191435,Laura Rios Mamani,Staff,3,1037
14944848,Alejandra Ruiz Rojas,Discapacitado,2,1213
14701925,Elena Rodriguez Lopez,General A,2,1631
35037721,Fabian Gomez Quispe,General B,1,0806
60636859,Paola Garcia Moreno,VIP,5,2042
55251478,Juan Diaz Castillo,VIP,5,1030
42148544,Josefa Herrera Moreno,VIP,5,1837
42162967,Marco Romero Martinez,General A,2,1348
92250031,Josefa Herrera Martinez,Discapacitado,2,1339
41672012,Rodrigo Moreno Medina,Discapacitado,2,0818
69133957,Pilar Fernandez Alvarez,VIP,5,1201
68113701,Mario Rojas Castillo,Staff,3,1913
61843845,Sebastian Acosta Moreno,Prensa,4,0916
17826575,Mariana Martin Castro,Staff,3,1255
66489993,Manuel Castro Vargas,VIP,5,0950
16832104,Carla Castillo Flores,VIP,5,1024
72423991,Alicia Acosta Castro,Prensa,4,2034
19300862,Elizabeth Herrera Flores,General A,2,0938
54682421,Gustavo Alvarez Vargas,Staff,3,0813
31703851,Roberto Gonzales Quispe,General B,1,1949
26218411,Daniela Gomez Diaz,General A,2,1715
98263486,David Garcia Ruiz,General A,2,2052
60275246,Victor Quispe Fernandez,General B,1,0831
92916599,Diego Gonzales Torres,Discapacitado,2,2232
64544793,Pablo Herrera Fernandez,VIP,5,0841
93350897,Jimena Castillo Fernandez,Platino,4,0838
73352171,Daniel Quispe Castro,Staff,3,1948
54357572,Diana Solis Moreno,VIP,5,2044
33308720,Ivan Romero Sanchez,General A,2,1921
61692134,Pedro Acosta Perez,Prensa,4,1952
38733996,Ana Diaz Rojas,Prensa,4,1744
11277732,Margarita Moreno Quispe,Discapacitado,2,1524
71381483,Cristina Flores Rojas,Discapacitado,2,1406
31681754,Claudia Rodriguez Rios,VIP,5,2012
94348245,Javiera Ruiz Flores,Platino,4,2114
48824579,Paulina Castro Torres,Staff,3,2046
42549502,Carlos Ruiz Fernandez,Prensa,4,0858
26960305,Antonio Rojas Diaz,Discapacitado,2,1549
74058112,Fernando Perez Acosta,Discapacitado,2,1925
66271140,Daniela Quispe Vargas,General A,2,1908
75521068,Laura Martin Alvarez,General A,2,1423
80556203,Andres Castillo Fernandez,Staff,3,0955
44562689,Valentina Rojas Gonzales,Prensa,4,2139
15051294,Adriana Martin Torres,Platino,4,0935
92488215,Jimena Soto Martinez,VIP,5,0815
84802235,Jose Alvarez Jimenez,General A,2,2113
40377723,Carolina Garcia Quispe,Discapacitado,2,0939
93383469,Gustavo Fernandez Sanchez,General B,1,1605
45561522,Jose Martin Vargas,Platino,4,1610
60106180,Cristian Quispe Solis,Prensa,4,1800
13029458,Manuela Alvarez Acosta,Staff,3,2134
99639658,Fabian Martinez Navarro,Platino,4,0810
70263467,Ricardo Sanchez Rojas,VIP,5,2247
23473622,Miguel Medina Martin,General B,1,2222
26580149,Paola Moreno Quispe,Prensa,4,1353
96283595,Adriana Sanchez Martin,Prensa,4,2023
14889718,Manuel Solis Sanchez,General A,2,2024
78509308,Luis Ruiz Acosta,Prensa,4,2147
78935847,Diego Rodriguez Castillo,VIP,5,1544
74390268,Jorge Lopez Solis,Discapacitado,2,2251
26438704,Laura Alvarez Romero,VIP,5,1937
30551364,Manuela Jimenez Romero,Staff,3,0830
14718444,Monica Mamani Lopez,General A,2,1106
91290570,Samuel Alvarez Gonzales,Prensa,4,0943
50162877,Jimena Jimenez Martinez,Prensa,4,2219
59950926,Catalina Quispe Gomez,Staff,3,1209
45356234,Ivan Jimenez Mamani,Prensa,4,0914
56127506,Cristian Diaz Ruiz,Staff,3,0830
35871903,Diana Torres Fernandez,General B,1,2156
32689391,Carla Alvarez Fernandez,Prensa,4,1945
84743896,Pilar Flores Perez,General A,2,1142
10211223,Angel Torres Garcia,General B,1,1024
95933038,Marta Sanchez Torres,General A,2,1610
84251727,Pablo Martinez Castro,General B,1,1615
48334844,Mateo Rojas Solis,Platino,4,0916
69347664,Cecilia Navarro Gomez,Staff,3,1246
72136163,Pedro Lopez Jimenez,Prensa,4,2241
70496076,Adriana Garcia Castillo,Staff,3,1321
95910015,Andres Gonzales Castillo,General A,2,1516
14583173,Andres Quispe Martinez,Staff,3,2013
27493993,Manuela Moreno Torres,General A,2,1708
29279869,Clara Garcia Romero,General A,2,1128
11175822,Alejandra Rios Rojas,VIP,5,2148
45711290,Ana Gonzales Herrera,Staff,3,1323
30975201,Rosa Gomez Flores,Discapacitado,2,1947
19058183,Manuel Alvarez Perez,Platino,4,2251
42646845,Pedro Solis Garcia,Staff,3,0800
68064149,Nicolas Martin Vargas,General A,2,1205
84841347,Jose Gomez Mamani,Staff,3,1714
68156668,Cristina Moreno Vargas,General B,1,2038
17625836,Monica Moreno Solis,General B,1,1416
25616306,Jesus Castillo Gonzales,VIP,5,2043
83978117,Antonio Diaz Romero,Staff,3,2111
93176316,Claudia Castro Lopez,General B,1,1852
64549849,Mariana Lopez Sanchez,Prensa,4,1304
86494812,Rafael Alvarez Quispe,Staff,3,1920
32063149,Fabiana Ruiz Rios,Platino,4,1353
87202204,Gabriela Diaz Gonzales,Discapacitado,2,2008
29485303,Luis Acosta Castro,General B,1,1557
22881484,Valeria Garcia Diaz,General A,2,1503
62418826,Martin Gomez Castro,VIP,5,2257
47252615,Victor Quispe Solis,Platino,4,2247
47424798,Tomas Rojas Martin,Platino,4,1931
57225608,Daniela Martin Quispe,Platino,4,1105
90780368,Marcela Romero Martin,Platino,4,1130
62562929,Mariana Gomez Martinez,General A,2,1322
89726548,Luis Rodriguez Ruiz,Staff,3,2020
21864996,Catalina Fernandez Lopez,Platino,4,1733
28439036,Paola Diaz Rios,General B,1,0925
60177188,Sebastian Martin Navarro,Staff,3,2250
36171793,Cristina Flores Castro,Discapacitado,2,2253
61875300,Patricia Navarro Flores,General B,1,1056
97519291,Fabiana Gomez Torres,Prensa,4,2107
73248813,Sandra Solis Rodriguez,Discapacitado,2,2152
66474950,Pilar Castillo Medina,Staff,3,1054
84442162,Gustavo Jimenez Diaz,Platino,4,1359
41727537,Martin Alvarez Garcia,Platino,4,0927
44141945,Josefa Sanchez Castro,VIP,5,0955
91444461,David Flores Navarro,Prensa,4,1728
88220709,Fernanda Rojas Romero,Staff,3,1820
32112470,Valeria Moreno Quispe,Platino,4,1046
11265199,Antonio Lopez Castillo,Platino,4,1615
12218243,Luis Quispe Castillo,General B,1,2005
24831855,Patricia Rodriguez Fernandez,Platino,4,0815
53422852,Miguel Rojas Acosta,Discapacitado,2,1752
99369487,Carlos Quispe Fernandez,General B,1,2249
10104766,Mario Castillo Acosta,General A,2,1039
35166370,Laura Martin Castro,Staff,3,1034
65416551,Leonardo Romero Medina,Prensa,4,1620
32645837,Adriana Mamani Vargas,Staff,3,1939
42889148,Pilar Acosta Lopez,VIP,5,1623
68816165,Pedro Castillo Ruiz,General B,1,0925
98242215,Victor Alvarez Diaz,General A,2,1521
68410831,Carlos Gomez Lopez,Discapacitado,2,1524
81601146,Luisa Jimenez Fernandez,Platino,4,2024
30450837,Emilia Castillo Vargas,General A,2,2154
99657345,Sergio Diaz Castillo,Discapacitado,2,1423
38596822,Isabel Flores Lopez,Platino,4,0933
59075503,Jimena Garcia Solis,Prensa,4,2218
61638763,Monica Rios Fernandez,Prensa,4,1545
93999653,Martin Rodriguez Romero,VIP,5,2105
85917089,Ricardo Gonzales Moreno,General B,1,1439
17464233,Andrea Romero Jimenez,General B,1,2255
15671665,Elizabeth Rios Martinez,General B,1,0906
62934535,Jose Navarro Ruiz,Discapacitado,2,1317
96765878,Andrea Jimenez Herrera,Prensa,4,1401
82873303,Manuel Jimenez Acosta,VIP,5,1822
69027482,Eduardo Perez Flores,Prensa,4,1816
53234488,Jesus Vargas Quispe,General A,2,1917
52024168,Sergio Soto Martinez,Discapacitado,2,1445
91943363,Tomas Moreno Jimenez,Platino,4,2059
73112594,Julio Garcia Gomez,Staff,3,2225
57064878,Fernanda Vargas Gomez,Prensa,4,1656
20622673,Mariana Herrera Martinez,Staff,3,1016
36283734,Alejandra Ruiz Alvarez,General B,1,0938
58614523,Ana Mamani Sanchez,General A,2,1210
52860766,Clara Castillo Torres,Platino,4,1935
31177153,Gabriela Gonzales Alvarez,General B,1,1615
38889893,Laura Garcia Navarro,Discapacitado,2,1358
54993413,Diana Moreno Romero,General A,2,1640
95621795,Clara Flores Vargas,Staff,3,1257
40480884,Veronica Perez Castro,Staff,3,0930
88868960,Lucia Castillo Martinez,General B,1,1453
89305822,Elena Herrera Castillo,Prensa,4,1349
22969601,Martin Martin Rojas,Discapacitado,2,2042
70411185,Martin Sanchez Ruiz,VIP,5,0811
69568059,Antonio Ruiz Soto,VIP,5,1007
18451386,Juan Medina Martinez,Prensa,4,1305
56856048,Luis Acosta Romero,General B,1,1208
53984873,Guillermo Acosta Castillo,Discapacitado,2,1826
77715234,Adriana Martinez Medina,Staff,3,0838
30886607,Sofia Rodriguez Ruiz,Platino,4,1914
95179763,Rosa Martin Flores,Staff,3,1012
75165260,Jimena Rojas Castillo,Prensa,4,0911
46431148,Luis Lopez Vargas,Staff,3,2250
35274208,Angel Sanchez Moreno,VIP,5,1554
35944336,Pedro Perez Medina,Platino,4,1746
15524688,Alicia Perez Diaz,Prensa,4,1603
10634643,Rosa Flores Gonzales,VIP,5,1404
82287513,Valentina Moreno Gonzales,General A,2,1952
34510620,David Rodriguez Castro,General B,1,1248
24083249,Roberto Ruiz Rojas,Staff,3,1242
35587177,Luis Solis Gonzales,Platino,4,1543
37237127,Daniel Torres Fernandez,General A,2,1555
36448065,Manuel Lopez Perez,Discapacitado,2,2257
89216851,Martin Alvarez Gonzales,Prensa,4,1109
91977775,Cristina Soto Castillo,Prensa,4,1026
73388048,Natalia Moreno Torres,Platino,4,1135
33786922,Cristina Gomez Rios,Prensa,4,1839
42064016,Marcela Navarro Mamani,General A,2,2039
28228929,Marta Soto Acosta,Discapacitado,2,0931
98830790,Gustavo Navarro Acosta,Discapacitado,2,0915
17771184,Miguel Mamani Fernandez,Staff,3,1709
76737321,Oscar Gomez Sanchez,General A,2,2207
64153007,Juan Alvarez Gonzales,Prensa,4,1710
95474745,Adriana Gonzales Flores,Staff,3,1600
72349611,Adriana Navarro Diaz,General A,2,2005
53236552,Hector Moreno Vargas,VIP,5,1654
45971034,Clara Gomez Gonzales,Platino,4,0949
19430603,Cecilia Moreno Fernandez,General B,1,1920
15991216,Natalia Alvarez Solis,Platino,4,1957
35552499,Diego Medina Gonzales,General B,1,1513
11221060,Catalina Rios Perez,Discapacitado,2,1527
36848934,Manuel Martin Acosta,Prensa,4,0832
58839742,Natalia Martinez Quispe,Prensa,4,0856
69622076,Samuel Gomez Acosta,General A,2,2159
45511040,Sebastian Jimenez Soto,Staff,3,1444
64437598,Luisa Soto Lopez,Staff,3,1352
26208466,Oscar Gomez Ruiz,Prensa,4,1633
41035192,Gustavo Romero Garcia,Discapacitado,2,1444
42141210,Elizabeth Jimenez Flores,General B,1,1420
97583439,Elena Fernandez Perez,Platino,4,1721
73725254,Paola Castro Rios,General B,1,0849
43504565,Pilar Rodriguez Solis,General A,2,1116
38905836,Rodrigo Martinez Garcia,Prensa,4,0918
17158030,Isabel Jimenez Sanchez,Discapacitado,2,1312
75443566,Fernanda Gonzales Alvarez,General B,1,1130
62596864,Cristina Gomez Ruiz,VIP,5,2038
29793351,Emilio Navarro Vargas,Prensa,4,2048
45491366,Jesus Torres Vargas,Staff,3,1917
17280944,Josefa Castillo Garcia,Staff,3,1459
75841025,Marcela Rodriguez Lopez,Staff,3,1317
75175754,Maria Garcia Herrera,Discapacitado,2,2005
66845093,Pilar Moreno Ruiz,Prensa,4,0840
47886464,Fabiana Soto Martinez,VIP,5,0905
23010612,Sergio Garcia Martin,General A,2,1847
81060283,Natalia Flores Diaz,Platino,4,1105
58155168,Marcela Diaz Gomez,General A,2,2025
93310322,Laura Castillo Lopez,Prensa,4,1705
43399762,Carlos Garcia Moreno,Prensa,4,1633
94038501,Valeria Castro Herrera,Platino,4,2106
68070567,Isabel Gonzales Fernandez,Platino,4,0852
41700224,Daniela Rodriguez Ruiz,Staff,3,1954
67074399,Luis Soto Navarro,Staff,3,1937
97814250,Elizabeth Romero Soto,General B,1,1728
14172704,Diego Medina Castro,VIP,5,1006
58957400,Marcela Vargas Gomez,VIP,5,0910
40426428,Sergio Ruiz Acosta,Prensa,4,2246
41980788,Diana Quispe Gonzales,Staff,3,1229
56214713,Juan Soto Gomez,VIP,5,1643
48771086,Luis Alvarez Flores,Discapacitado,2,2104
10773396,Javier Mamani Moreno,VIP,5,1757
63053277,Javier Castro Jimenez,Prensa,4,2259
45138604,Cecilia Navarro Rodriguez,Prensa,4,1054
89987571,Sandra Acosta Martin,General A,2,1111
80736650,Emilio Herrera Soto,General A,2,0819
67928555,Roberto Mamani Garcia,Staff,3,1615
96636899,Alejandro Rodriguez Alvarez,VIP,5,1019
42966661,Daniel Diaz Garcia,Platino,4,1025
54127436,Adriana Perez Navarro,General A,2,1041
91084430,Samuel Gomez Alvarez,General A,2,0925
66710637,Gustavo Navarro Rios,Prensa,4,0909
14150668,Jesus Martinez Rodriguez,VIP,5,2116
24857632,Carla Soto Rios,General A,2,1249
22969311,Nicolas Rodriguez Rios,Platino,4,1125
70829879,Sofia Navarro Ruiz,General A,2,1251
15701132,Manuela Solis Soto,Staff,3,1403
33752217,Juan Acosta Gomez,Staff,3,1657
54115645,Juan Rojas Herrera,Platino,4,2222
40487700,Ricardo Quispe Castillo,Discapacitado,2,1325
70004014,Diana Rios Flores,Staff,3,2045
79434861,Jorge Jimenez Garcia,Discapacitado,2,1736
29194871,Daniel Martin Fernandez,Platino,4,0908
86923508,Claudia Herrera Rios,Prensa,4,1446
46232377,Gabriela Rios Torres,Prensa,4,0821
64447525,Miguel Navarro Rodriguez,General B,1,1440
44298525,Adriana Mamani Gonzales,General A,2,1341
56062169,Carmen Medina Gonzales,General B,1,2146
79909927,Roberto Diaz Rios,Prensa,4,1037
41787025,Luisa Diaz Jimenez,General B,1,1718
19255724,Jimena Solis Quispe,Prensa,4,1612
21977245,Fernando Martinez Mamani,General B,1,1003
90779633,Carlos Gonzales Herrera,Discapacitado,2,1414
53435582,Nicolas Lopez Soto,VIP,5,1306
79774626,Valeria Garcia Ruiz,Staff,3,1715
10288684,Emilia Martinez Soto,General A,2,1828
22085174,Lucia Rojas Quispe,Staff,3,1014
32810018,Leonardo Navarro Torres,General B,1,1317
25695932,Emilio Jimenez Martinez,Platino,4,1007
81982038,David Quispe Fernandez,General B,1,1450
20546138,Gabriela Martinez Lopez,Staff,3,1200
36179939,Carolina Ruiz Garcia,General B,1,1414
26000421,Diana Castro Quispe,Prensa,4,1334
96277824,Fernando Alvarez Gonzales,Platino,4,0815
70271360,Julio Vargas Gonzales,VIP,5,1040
59876621,Paulina Castro Perez,Staff,3,2017
55006613,Emilia Gomez Solis,Staff,3,1415
33534160,Laura Medina Soto,Staff,3,1120
66497005,Clara Medina Sanchez,Discapacitado,2,2253
47583067,Carla Lopez Solis,VIP,5,1222
14194584,Carlos Rodriguez Rojas,General A,2,0847
88802608,Jose Castillo Sanchez,VIP,5,0839
64822645,Elena Rodriguez Gonzales,General B,1,0945
73057995,Fernanda Castillo Gonzales,Prensa,4,1422
32667625,Juan Castillo Garcia,Staff,3,1243
60785900,Julio Rojas Sanchez,General B,1,0838
87208108,Monica Herrera Quispe,Prensa,4,0904
61004188,Monica Lopez Vargas,VIP,5,1940
56686740,Alejandro Soto Vargas,Discapacitado,2,2013
53467927,Pilar Diaz Gonzales,Staff,3,1559
61139436,Monica Sanchez Castro,General B,1,1853
92155413,Marco Martinez Torres,Staff,3,1734
26251016,Diego Solis Martin,General B,1,1318
19394146,Oscar Solis Perez,Discapacitado,2,1747
44666414,Gabriel Navarro Diaz,VIP,5,1944
50775954,Luis Rios Sanchez,VIP,5,0936
90584875,Andres Soto Perez,Discapacitado,2,1333
43056013,Emilia Moreno Herrera,General A,2,1926
53901223,Fabian Lopez Gomez,General A,2,1231
80111093,Carlos Medina Torres,Platino,4,1832
41120861,Samuel Jimenez Soto,Prensa,4,1835
27496933,Carla Martinez Flores,General A,2,1828
94864617,Valeria Martin Moreno,Staff,3,0940
36284623,Nicolas Sanchez Castillo,Discapacitado,2,0932
44147940,Marcela Castillo Fernandez,Prensa,4,1223
50626469,Margarita Solis Castillo,General B,1,1803
33698224,Diana Torres Rodriguez,Platino,4,1112
41362233,Daniela Navarro Medina,General A,2,1819
92752642,Guillermo Martinez Torres,General B,1,0958
90354923,Nicolas Herrera Flores,General B,1,1935
92391849,Carolina Medina Ruiz,General A,2,2136
61777331,Fernanda Sanchez Diaz,General A,2,2145
65262374,Monica Alvarez Sanchez,Discapacitado,2,1830
28791937,Elena Rios Fernandez,Discapacitado,2,1611
80768577,Mariana Romero Soto,Staff,3,2230
60474348,Miguel Sanchez Lopez,General B,1,1644
47846238,Felipe Martin Lopez,Discapacitado,2,1940
51882730,Maria Diaz Fernandez,VIP,5,1200
87482855,Josefa Castillo Perez,General A,2,2006
26546613,Julio Ruiz Herrera,VIP,5,1837
54804831,Angel Romero Solis,VIP,5,2157
41632284,Gabriela Gonzales Sanchez,VIP,5,1900
42995249,Pedro Torres Garcia,General A,2,1700
96221027,Claudia Mamani Vargas,General A,2,2117
92561306,Samuel Solis Flores,VIP,5,0949
69526249,Pilar Solis Martin,General A,2,1301
59204496,Fabiana Moreno Mamani,Platino,4,1534
71463543,Jose Soto Rodriguez,General B,1,1828
18970956,Clara Diaz Garcia,Platino,4,1908
86162134,Manuela Alvarez Gomez,Discapacitado,2,1555
97029191,Tomas Jimenez Perez,Staff,3,1415
45025536,Julia Jimenez Gomez,Staff,3,1656
72640129,Carla Gonzales Perez,Prensa,4,2016
72575272,Margarita Navarro Gonzales,General B,1,1348
58936318,Emilia Sanchez Ruiz,General B,1,1604
45919313,Roberto Navarro Solis,General A,2,0928
18473798,Oscar Soto Ruiz,Platino,4,2248
72257784,Oscar Rodriguez Fernandez,VIP,5,1227
68618656,Catalina Gonzales Ruiz,Discapacitado,2,1656
63780044,Martin Fernandez Torres,Platino,4,1405
12852104,Fernanda Medina Gonzales,VIP,5,2236
28276346,Emilio Garcia Perez,Discapacitado,2,2215
33155782,Pilar Fernandez Jimenez,Discapacitado,2,1008
33690744,Marco Martinez Castillo,Prensa,4,0810
21348260,Jose Quispe Castillo,VIP,5,2253
75054593,Javiera Medina Rojas,VIP,5,1740
23979933,Mario Garcia Solis,VIP,5,1901
80249470,Veronica Medina Castro,General A,2,0957
91989791,Tomas Diaz Gomez,VIP,5,2220
62265896,Clara Acosta Rodriguez,Platino,4,1311
46934247,Paola Gomez Castillo,Prensa,4,1905
51982280,Daniela Romero Perez,General A,2,1846
36826475,Carmen Castillo Jimenez,General A,2,1852
23400572,Oscar Navarro Perez,Staff,3,1044
34196109,Claudia Quispe Castro,Platino,4,0911
73976557,Juan Quispe Medina,Prensa,4,1731
24943956,Roberto Sanchez Quispe,Discapacitado,2,1059
54062863,Eduardo Gonzales Herrera,Staff,3,1510
44767721,Juan Solis Torres,Platino,4,1838
80727507,Eduardo Martin Quispe,General B,1,1824
34389779,Elena Torres Mamani,VIP,5,1611
95074037,Rosa Rojas Martin,Platino,4,1652
67284693,Leonardo Soto Gomez,Staff,3,1616
98751651,Santiago Medina Quispe,Discapacitado,2,1908
29835148,Rodrigo Alvarez Diaz,Prensa,4,1830
64928850,Cecilia Rodriguez Jimenez,General A,2,1319
22153397,Catalina Flores Navarro,VIP,5,2114
21820570,Andres Fernandez Ruiz,VIP,5,0832
87701977,Carmen Moreno Diaz,VIP,5,0843
12165750,Mario Gomez Rodriguez,General B,1,1056
27767477,Marcela Herrera Medina,Staff,3,0936
64303312,Roberto Garcia Sanchez,Platino,4,1543
52592194,Lucia Sanchez Moreno,General A,2,1856
12645634,Fabian Martin Sanchez,Discapacitado,2,1318
39866932,Marta Rojas Martinez,Platino,4,1204
52684287,Angel Diaz Ruiz,VIP,5,1412
44708247,Marta Ruiz Martinez,Platino,4,1656
91770412,Gabriel Herrera Romero,Prensa,4,0920
41385436,Paulina Solis Rodriguez,Staff,3,1501
